-0.441848,0.170524,-0.146424,-1.76598,0.144816,1.80308,1.24116
-0.442011,0.170397,-0.146496,-1.76677,0.144952,1.80342,1.24055
-0.442147,0.170293,-0.146555,-1.76741,0.145064,1.8037,1.24004
-0.442257,0.170208,-0.146603,-1.76794,0.145155,1.80393,1.23963
-0.442348,0.17014,-0.146642,-1.76838,0.14523,1.80412,1.23929
-0.442421,0.170084,-0.146674,-1.76872,0.14529,1.80427,1.23902
-0.442479,0.17004,-0.1467,-1.769,0.145339,1.80439,1.2388
-0.442526,0.170004,-0.14672,-1.76923,0.145377,1.80449,1.23862
-0.442563,0.169976,-0.146737,-1.76941,0.145408,1.80456,1.23849
-0.442592,0.169954,-0.146749,-1.76954,0.145432,1.80462,1.23838
-0.442615,0.169937,-0.146759,-1.76965,0.145451,1.80467,1.23829
-0.442633,0.169924,-0.146767,-1.76974,0.145465,1.80471,1.23822
-0.442646,0.169913,-0.146773,-1.7698,0.145476,1.80473,1.23817
-0.444303,0.173435,-0.14823,-1.76709,0.146807,1.8054,1.2401
-0.444056,0.172726,-0.148196,-1.76816,0.14623,1.80685,1.24047
-0.443689,0.171676,-0.148147,-1.76975,0.145371,1.809,1.24103
-0.443209,0.170298,-0.148081,-1.77183,0.14424,1.81183,1.24176
-0.442622,0.168614,-0.147999,-1.77439,0.142851,1.81529,1.24266
-0.441938,0.166648,-0.147901,-1.77737,0.141221,1.81935,1.24373
-0.441168,0.16443,-0.147788,-1.78074,0.139369,1.82393,1.24494
-0.440323,0.161992,-0.147661,-1.78445,0.137317,1.82899,1.24629
-0.439415,0.15937,-0.147519,-1.78845,0.135091,1.83444,1.24777
-0.438458,0.156598,-0.147366,-1.79268,0.132715,1.84023,1.24935
-0.437465,0.153714,-0.1472,-1.7971,0.130218,1.84628,1.25102
-0.436448,0.150755,-0.147026,-1.80164,0.127628,1.85251,1.25277
-0.435421,0.147757,-0.146843,-1.80625,0.124973,1.85885,1.25457
-0.434395,0.144752,-0.146654,-1.81089,0.122282,1.86523,1.25641
-0.43338,0.141773,-0.146461,-1.81549,0.119583,1.87158,1.25826
-0.432387,0.138849,-0.146266,-1.82002,0.116902,1.87784,1.26011
-0.431424,0.136006,-0.146071,-1.82444,0.114263,1.88396,1.26194
-0.430499,0.133264,-0.145878,-1.8287,0.11169,1.88989,1.26374
-0.429617,0.130644,-0.145689,-1.83279,0.109201,1.89557,1.26549
-0.428783,0.12816,-0.145505,-1.83667,0.106816,1.90098,1.26717
-0.428001,0.125822,-0.145329,-1.84034,0.104547,1.90609,1.26878
-0.427273,0.123641,-0.14516,-1.84376,0.102408,1.91088,1.2703
-0.4266,0.121619,-0.145002,-1.84694,0.100407,1.91533,1.27173
-0.425983,0.119759,-0.144853,-1.84987,0.0985489,1.91944,1.27306
-0.42542,0.11806,-0.144715,-1.85255,0.0968375,1.9232,1.27429
-0.424911,0.116519,-0.144589,-1.85499,0.0952732,1.92662,1.27542
-0.424453,0.115132,-0.144473,-1.85718,0.093854,1.92971,1.27645
-0.424044,0.11389,-0.144369,-1.85915,0.0925763,1.93249,1.27738
-0.423682,0.112787,-0.144275,-1.8609,0.0914343,1.93495,1.27821
-0.423362,0.111813,-0.144191,-1.86245,0.0904212,1.93713,1.27894
-0.423082,0.11096,-0.144118,-1.8638,0.0895289,1.93905,1.2796
-0.422839,0.110217,-0.144053,-1.86498,0.0887488,1.94072,1.28017
-0.422629,0.109574,-0.143997,-1.86601,0.0880716,1.94216,1.28066
-0.422449,0.109022,-0.143948,-1.86689,0.087488,1.94341,1.28109
-0.422295,0.108551,-0.143907,-1.86764,0.0869885,1.94447,1.28145
-0.422164,0.108151,-0.143871,-1.86827,0.0865641,1.94537,1.28177
-0.422055,0.107815,-0.143841,-1.86881,0.086206,1.94613,1.28203
-0.421963,0.107533,-0.143816,-1.86926,0.085906,1.94676,1.28225
